,0,names
0,0.28984284878901195,Product_Info_4
1,-0.41338813447925216,Ins_Age
2,0.07456155941778399,Ht
3,-0.5027335749698706,Wt
4,-0.4115677777350774,BMI
5,0.006663881917033491,Employment_Info_1
6,-0.030451911660415505,Employment_Info_4
7,0.06550689836250624,Employment_Info_6
8,0.0016027395758305165,Insurance_History_5
9,0.2024815819958304,Family_Hist_2
10,0.13999536186200487,Family_Hist_3
11,0.2139887748335401,Family_Hist_4
12,0.13013121222477164,Family_Hist_5
